Task size,Pages,Task size local ,Task size rem,Distance,Comtime,Decision
119,4,601.84,1158.37,28,10.1,0
119,4,601.84,1158.37,29,10.4,0
119,4,601.84,1158.37,30,11,0
119,4,601.84,1158.37,31,11,0
119,4,601.84,1158.37,32,11.2,0
119,4,601.84,1158.37,33,11.4,0
119,4,601.84,1158.37,34,11.4,0
119,4,601.84,1158.37,35,11.5,0
119,4,601.84,1158.37,36,11.5,0
119,4,601.84,1158.37,37,11.6,0
119,4,601.84,1158.37,38,12,0
119,4,601.84,1158.37,39,12.2,0
119,4,601.84,1158.37,40,12.5,0
124,5,846.24,1250.25,1,5.5,0
124,5,846.24,1250.25,2,5.5,0
124,5,846.24,1250.25,3,5.8,0
124,5,846.24,1250.25,4,5.9,0
124,5,846.24,1250.25,5,5.9,0
124,5,846.24,1250.25,6,6,0
124,5,846.24,1250.25,7,6,0
124,5,846.24,1250.25,8,6,0
124,5,846.24,1250.25,9,6.3,0
124,5,846.24,1250.25,10,6.3,0
124,5,846.24,1250.25,11,6.5,0
124,5,846.24,1250.25,12,6.4,0
124,5,846.24,1250.25,13,6.4,0
124,5,846.24,1250.25,14,6.5,0
124,5,846.24,1250.25,15,6.5,0
124,5,846.24,1250.25,16,6.5,0
124,5,846.24,1250.25,17,6.7,0
124,5,846.24,1250.25,18,7.1,0
124,5,846.24,1250.25,19,7.7,0
124,5,846.24,1250.25,20,8,0
124,5,846.24,1250.25,21,8,0
124,5,846.24,1250.25,22,8.1,0
124,5,846.24,1250.25,23,8.4,0
124,5,846.24,1250.25,24,8.6,0
124,5,846.24,1250.25,25,8.8,0
124,5,846.24,1250.25,26,9.1,0
124,5,846.24,1250.25,27,9.3,0
124,5,846.24,1250.25,28,10.1,0
124,5,846.24,1250.25,29,10.4,0
124,5,846.24,1250.25,30,11,0
124,5,846.24,1250.25,31,11,0
124,5,846.24,1250.25,32,11.2,0
124,5,846.24,1250.25,33,11.4,0
124,5,846.24,1250.25,34,11.4,0
124,5,846.24,1250.25,35,11.5,0
124,5,846.24,1250.25,36,11.5,0
124,5,846.24,1250.25,37,11.6,0
124,5,846.24,1250.25,38,12,0
124,5,846.24,1250.25,39,12.2,0
124,5,846.24,1250.25,40,12.5,0
129,5,595.52,1430.58,1,5.5,0
129,5,595.52,1430.58,2,5.5,0
129,5,595.52,1430.58,3,5.8,0
129,5,595.52,1430.58,4,5.9,0
129,5,595.52,1430.58,5,5.9,0
129,5,595.52,1430.58,6,6,0
129,5,595.52,1430.58,7,6,0
129,5,595.52,1430.58,8,6,0
129,5,595.52,1430.58,9,6.3,0
129,5,595.52,1430.58,10,6.3,0
129,5,595.52,1430.58,11,6.5,0
129,5,595.52,1430.58,12,6.4,0
129,5,595.52,1430.58,13,6.4,0
129,5,595.52,1430.58,14,6.5,0
129,5,595.52,1430.58,15,6.5,0
129,5,595.52,1430.58,16,6.5,0
129,5,595.52,1430.58,17,6.7,0
129,5,595.52,1430.58,18,7.1,0
129,5,595.52,1430.58,19,7.7,0
129,5,595.52,1430.58,20,8,0
129,5,595.52,1430.58,21,8,0
129,5,595.52,1430.58,22,8.1,0
129,5,595.52,1430.58,23,8.4,0
129,5,595.52,1430.58,24,8.6,0
129,5,595.52,1430.58,25,8.8,0
129,5,595.52,1430.58,26,9.1,0
129,5,595.52,1430.58,27,9.3,0
129,5,595.52,1430.58,28,10.1,0
129,5,595.52,1430.58,29,10.4,0
129,5,595.52,1430.58,30,11,0
129,5,595.52,1430.58,31,11,0
129,5,595.52,1430.58,32,11.2,0
129,5,595.52,1430.58,33,11.4,0
129,5,595.52,1430.58,34,11.4,0
129,5,595.52,1430.58,35,11.5,0
129,5,595.52,1430.58,36,11.5,0
129,5,595.52,1430.58,37,11.6,0
129,5,595.52,1430.58,38,12,0
129,5,595.52,1430.58,39,12.2,0
129,5,595.52,1430.58,40,12.5,0
145,9,957.97,1642.33,1,5.5,0
145,9,957.97,1642.33,2,5.5,0
145,9,957.97,1642.33,3,5.8,0
145,9,957.97,1642.33,4,5.9,0
145,9,957.97,1642.33,5,5.9,0
145,9,957.97,1642.33,6,6,0
145,9,957.97,1642.33,7,6,0
145,9,957.97,1642.33,8,6,0
145,9,957.97,1642.33,9,6.3,0
145,9,957.97,1642.33,10,6.3,0
145,9,957.97,1642.33,11,6.5,0
145,9,957.97,1642.33,12,6.4,0
145,9,957.97,1642.33,13,6.4,0
145,9,957.97,1642.33,14,6.5,0
145,9,957.97,1642.33,15,6.5,0
145,9,957.97,1642.33,16,6.5,0
145,9,957.97,1642.33,17,6.7,0
145,9,957.97,1642.33,18,7.1,0
145,9,957.97,1642.33,19,7.7,0
145,9,957.97,1642.33,20,8,0
145,9,957.97,1642.33,21,8,0
145,9,957.97,1642.33,22,8.1,0
145,9,957.97,1642.33,23,8.4,0
145,9,957.97,1642.33,24,8.6,0
145,9,957.97,1642.33,25,8.8,0
145,9,957.97,1642.33,26,9.1,0
145,9,957.97,1642.33,27,9.3,0
145,9,957.97,1642.33,28,10.1,0
145,9,957.97,1642.33,29,10.4,0
145,9,957.97,1642.33,30,11,0
145,9,957.97,1642.33,31,11,0
145,9,957.97,1642.33,32,11.2,0
145,9,957.97,1642.33,33,11.4,0
145,9,957.97,1642.33,34,11.4,0
145,9,957.97,1642.33,35,11.5,0
145,9,957.97,1642.33,36,11.5,0
145,9,957.97,1642.33,37,11.6,0
145,9,957.97,1642.33,38,12,0
145,9,957.97,1642.33,39,12.2,0
145,9,957.97,1642.33,40,12.5,0
151,10,995.35,2088.63,1,5.5,0
151,10,995.35,2088.63,2,5.5,0
151,10,995.35,2088.63,3,5.8,0
151,10,995.35,2088.63,4,5.9,0
151,10,995.35,2088.63,5,5.9,0
151,10,995.35,2088.63,6,6,0
151,10,995.35,2088.63,7,6,0
151,10,995.35,2088.63,8,6,0
151,10,995.35,2088.63,9,6.3,0
151,10,995.35,2088.63,10,6.3,0
151,10,995.35,2088.63,11,6.5,0
151,10,995.35,2088.63,12,6.4,0
151,10,995.35,2088.63,13,6.4,0
151,10,995.35,2088.63,14,6.5,0
151,10,995.35,2088.63,15,6.5,0
151,10,995.35,2088.63,16,6.5,0
151,10,995.35,2088.63,17,6.7,0
151,10,995.35,2088.63,18,7.1,0
151,10,995.35,2088.63,19,7.7,0
151,10,995.35,2088.63,20,8,0
151,10,995.35,2088.63,21,8,0
151,10,995.35,2088.63,22,8.1,0
151,10,995.35,2088.63,23,8.4,0
151,10,995.35,2088.63,24,8.6,0
151,10,995.35,2088.63,25,8.8,0
151,10,995.35,2088.63,26,9.1,0
151,10,995.35,2088.63,27,9.3,0
151,10,995.35,2088.63,28,10.1,0
151,10,995.35,2088.63,29,10.4,0
151,10,995.35,2088.63,30,11,0
151,10,995.35,2088.63,31,11,0
151,10,995.35,2088.63,32,11.2,0
151,10,995.35,2088.63,33,11.4,0
151,10,995.35,2088.63,34,11.4,0
151,10,995.35,2088.63,35,11.5,0
151,10,995.35,2088.63,36,11.5,0
151,10,995.35,2088.63,37,11.6,0
151,10,995.35,2088.63,38,12,0
151,10,995.35,2088.63,39,12.2,0
151,10,995.35,2088.63,40,12.5,0
155,14,898.67,2072.93,1,5.5,0
155,14,898.67,2072.93,2,5.5,0
155,14,898.67,2072.93,3,5.8,0
155,14,898.67,2072.93,4,5.9,0
155,14,898.67,2072.93,5,5.9,0
155,14,898.67,2072.93,6,6,0
155,14,898.67,2072.93,7,6,0
155,14,898.67,2072.93,8,6,0
155,14,898.67,2072.93,9,6.3,0
155,14,898.67,2072.93,10,6.3,0
155,14,898.67,2072.93,11,6.5,0
155,14,898.67,2072.93,12,6.4,0
155,14,898.67,2072.93,13,6.4,0
155,14,898.67,2072.93,14,6.5,0
155,14,898.67,2072.93,15,6.5,0
155,14,898.67,2072.93,16,6.5,0
155,14,898.67,2072.93,17,6.7,0
155,14,898.67,2072.93,18,7.1,0
155,14,898.67,2072.93,19,7.7,0
155,14,898.67,2072.93,20,8,0
155,14,898.67,2072.93,21,8,0
155,14,898.67,2072.93,22,8.1,0
155,14,898.67,2072.93,23,8.4,0
155,14,898.67,2072.93,24,8.6,0
155,14,898.67,2072.93,25,8.8,0
155,14,898.67,2072.93,26,9.1,0
155,14,898.67,2072.93,27,9.3,0
155,14,898.67,2072.93,28,10.1,0
155,14,898.67,2072.93,29,10.4,0
155,14,898.67,2072.93,30,11,0
155,14,898.67,2072.93,31,11,0
155,14,898.67,2072.93,32,11.2,0
155,14,898.67,2072.93,33,11.4,0
155,14,898.67,2072.93,34,11.4,0
155,14,898.67,2072.93,35,11.5,0
155,14,898.67,2072.93,36,11.5,0
155,14,898.67,2072.93,37,11.6,0
155,14,898.67,2072.93,38,12,0
155,14,898.67,2072.93,39,12.2,0
155,14,898.67,2072.93,40,12.5,0
159,13,826.39,2621.01,1,5.5,0
159,13,826.39,2621.01,2,5.5,0
159,13,826.39,2621.01,3,5.8,0
159,13,826.39,2621.01,4,5.9,0
159,13,826.39,2621.01,5,5.9,0
159,13,826.39,2621.01,6,6,0
159,13,826.39,2621.01,7,6,0
159,13,826.39,2621.01,8,6,0
159,13,826.39,2621.01,9,6.3,0
159,13,826.39,2621.01,10,6.3,0
159,13,826.39,2621.01,11,6.5,0
159,13,826.39,2621.01,12,6.4,0
159,13,826.39,2621.01,13,6.4,0
159,13,826.39,2621.01,14,6.5,0
159,13,826.39,2621.01,15,6.5,0
159,13,826.39,2621.01,16,6.5,0
159,13,826.39,2621.01,17,6.7,0
159,13,826.39,2621.01,18,7.1,0
159,13,826.39,2621.01,19,7.7,0
159,13,826.39,2621.01,20,8,0
159,13,826.39,2621.01,21,8,0
159,13,826.39,2621.01,22,8.1,0
159,13,826.39,2621.01,23,8.4,0
159,13,826.39,2621.01,24,8.6,0
159,13,826.39,2621.01,25,8.8,0
159,13,826.39,2621.01,26,9.1,0
159,13,826.39,2621.01,27,9.3,0
159,13,826.39,2621.01,28,10.1,0
159,13,826.39,2621.01,29,10.4,0
159,13,826.39,2621.01,30,11,0
159,13,826.39,2621.01,31,11,0
159,13,826.39,2621.01,32,11.2,0
159,13,826.39,2621.01,33,11.4,0
159,13,826.39,2621.01,34,11.4,0
159,13,826.39,2621.01,35,11.5,0
159,13,826.39,2621.01,36,11.5,0
159,13,826.39,2621.01,37,11.6,0
159,13,826.39,2621.01,38,12,0
159,13,826.39,2621.01,39,12.2,0
159,13,826.39,2621.01,40,12.5,0
165,10,740.83,1539.68,1,5.5,0
165,10,740.83,1539.68,2,5.5,0
165,10,740.83,1539.68,3,5.8,0
165,10,740.83,1539.68,4,5.9,0
165,10,740.83,1539.68,5,5.9,0
165,10,740.83,1539.68,6,6,0
165,10,740.83,1539.68,7,6,0
165,10,740.83,1539.68,8,6,0
165,10,740.83,1539.68,9,6.3,0
165,10,740.83,1539.68,10,6.3,0
165,10,740.83,1539.68,11,6.5,0
165,10,740.83,1539.68,12,6.4,0
165,10,740.83,1539.68,13,6.4,0
165,10,740.83,1539.68,14,6.5,0
165,10,740.83,1539.68,15,6.5,0
165,10,740.83,1539.68,16,6.5,0
165,10,740.83,1539.68,17,6.7,0
165,10,740.83,1539.68,18,7.1,0
165,10,740.83,1539.68,19,7.7,0
165,10,740.83,1539.68,20,8,0
165,10,740.83,1539.68,21,8,0
165,10,740.83,1539.68,22,8.1,0
165,10,740.83,1539.68,23,8.4,0
165,10,740.83,1539.68,24,8.6,0
165,10,740.83,1539.68,25,8.8,0
165,10,740.83,1539.68,26,9.1,0
165,10,740.83,1539.68,27,9.3,0
165,10,740.83,1539.68,28,10.1,0
165,10,740.83,1539.68,29,10.4,0
165,10,740.83,1539.68,30,11,0
165,10,740.83,1539.68,31,11,0
165,10,740.83,1539.68,32,11.2,0
165,10,740.83,1539.68,33,11.4,0
165,10,740.83,1539.68,34,11.4,0
165,10,740.83,1539.68,35,11.5,0
165,10,740.83,1539.68,36,11.5,0
165,10,740.83,1539.68,37,11.6,0
165,10,740.83,1539.68,38,12,0
165,10,740.83,1539.68,39,12.2,0
165,10,740.83,1539.68,40,12.5,0
166,9,769.66,2056.46,1,5.5,0
166,9,769.66,2056.46,2,5.5,0
166,9,769.66,2056.46,3,5.8,0
166,9,769.66,2056.46,4,5.9,0
166,9,769.66,2056.46,5,5.9,0
166,9,769.66,2056.46,6,6,0
166,9,769.66,2056.46,7,6,0
166,9,769.66,2056.46,8,6,0
166,9,769.66,2056.46,9,6.3,0
166,9,769.66,2056.46,10,6.3,0
166,9,769.66,2056.46,11,6.5,0
166,9,769.66,2056.46,12,6.4,0
166,9,769.66,2056.46,13,6.4,0
166,9,769.66,2056.46,14,6.5,0
166,9,769.66,2056.46,15,6.5,0
166,9,769.66,2056.46,16,6.5,0
166,9,769.66,2056.46,17,6.7,0
166,9,769.66,2056.46,18,7.1,0
166,9,769.66,2056.46,19,7.7,0
166,9,769.66,2056.46,20,8,0
166,9,769.66,2056.46,21,8,0
166,9,769.66,2056.46,22,8.1,0
166,9,769.66,2056.46,23,8.4,0
166,9,769.66,2056.46,24,8.6,0
166,9,769.66,2056.46,25,8.8,0
166,9,769.66,2056.46,26,9.1,0
166,9,769.66,2056.46,27,9.3,0
166,9,769.66,2056.46,28,10.1,0
166,9,769.66,2056.46,29,10.4,0
166,9,769.66,2056.46,30,11,0
166,9,769.66,2056.46,31,11,0
166,9,769.66,2056.46,32,11.2,0
166,9,769.66,2056.46,33,11.4,0
166,9,769.66,2056.46,34,11.4,0
166,9,769.66,2056.46,35,11.5,0
166,9,769.66,2056.46,36,11.5,0
166,9,769.66,2056.46,37,11.6,0
166,9,769.66,2056.46,38,12,0
166,9,769.66,2056.46,39,12.2,0
166,9,769.66,2056.46,40,12.5,0
182,10,738.82,2265.52,1,5.5,0
182,10,738.82,2265.52,2,5.5,0
182,10,738.82,2265.52,3,5.8,0
182,10,738.82,2265.52,4,5.9,0
182,10,738.82,2265.52,5,5.9,0
182,10,738.82,2265.52,6,6,0
182,10,738.82,2265.52,7,6,0
182,10,738.82,2265.52,8,6,0
182,10,738.82,2265.52,9,6.3,0
182,10,738.82,2265.52,10,6.3,0
182,10,738.82,2265.52,11,6.5,0
182,10,738.82,2265.52,12,6.4,0
182,10,738.82,2265.52,13,6.4,0
182,10,738.82,2265.52,14,6.5,0
182,10,738.82,2265.52,15,6.5,0
182,10,738.82,2265.52,16,6.5,0
182,10,738.82,2265.52,17,6.7,0
182,10,738.82,2265.52,18,7.1,0
182,10,738.82,2265.52,19,7.7,0
182,10,738.82,2265.52,20,8,0
182,10,738.82,2265.52,21,8,0
182,10,738.82,2265.52,22,8.1,0
182,10,738.82,2265.52,23,8.4,0
182,10,738.82,2265.52,24,8.6,0
182,10,738.82,2265.52,25,8.8,0
182,10,738.82,2265.52,26,9.1,0
182,10,738.82,2265.52,27,9.3,0
182,10,738.82,2265.52,28,10.1,0
182,10,738.82,2265.52,29,10.4,0
182,10,738.82,2265.52,30,11,0
182,10,738.82,2265.52,31,11,0
182,10,738.82,2265.52,32,11.2,0
182,10,738.82,2265.52,33,11.4,0
182,10,738.82,2265.52,34,11.4,0
182,10,738.82,2265.52,35,11.5,0
182,10,738.82,2265.52,36,11.5,0
182,10,738.82,2265.52,37,11.6,0
182,10,738.82,2265.52,38,12,0
182,10,738.82,2265.52,39,12.2,0
182,10,738.82,2265.52,40,12.5,0
183,14,1095.7,2223.34,1,5.5,0
183,14,1095.7,2223.34,2,5.5,0
183,14,1095.7,2223.34,3,5.8,0
183,14,1095.7,2223.34,4,5.9,0
183,14,1095.7,2223.34,5,5.9,0
183,14,1095.7,2223.34,6,6,0
183,14,1095.7,2223.34,7,6,0
183,14,1095.7,2223.34,8,6,0
183,14,1095.7,2223.34,9,6.3,0
183,14,1095.7,2223.34,10,6.3,0
183,14,1095.7,2223.34,11,6.5,0
183,14,1095.7,2223.34,12,6.4,0
183,14,1095.7,2223.34,13,6.4,0
183,14,1095.7,2223.34,14,6.5,0
183,14,1095.7,2223.34,15,6.5,0
183,14,1095.7,2223.34,16,6.5,0
183,14,1095.7,2223.34,17,6.7,0
183,14,1095.7,2223.34,18,7.1,0
183,14,1095.7,2223.34,19,7.7,0
183,14,1095.7,2223.34,20,8,0
183,14,1095.7,2223.34,21,8,0
183,14,1095.7,2223.34,22,8.1,0
183,14,1095.7,2223.34,23,8.4,0
183,14,1095.7,2223.34,24,8.6,0
183,14,1095.7,2223.34,25,8.8,0
183,14,1095.7,2223.34,26,9.1,0
183,14,1095.7,2223.34,27,9.3,0
183,14,1095.7,2223.34,28,10.1,0
183,14,1095.7,2223.34,29,10.4,0
183,14,1095.7,2223.34,30,11,0
183,14,1095.7,2223.34,31,11,0
183,14,1095.7,2223.34,32,11.2,0
183,14,1095.7,2223.34,33,11.4,0
183,14,1095.7,2223.34,34,11.4,0
183,14,1095.7,2223.34,35,11.5,0
183,14,1095.7,2223.34,36,11.5,0
183,14,1095.7,2223.34,37,11.6,0
183,14,1095.7,2223.34,38,12,0
183,14,1095.7,2223.34,39,12.2,0
183,14,1095.7,2223.34,40,12.5,0
184,18,2012.91,3888.51,1,5.5,1
184,18,2012.91,3888.51,2,5.5,1
184,18,2012.91,3888.51,3,5.8,1
184,18,2012.91,3888.51,4,5.9,1
184,18,2012.91,3888.51,5,5.9,1
184,18,2012.91,3888.51,6,6,1
184,18,2012.91,3888.51,7,6,1
184,18,2012.91,3888.51,8,6,1
184,18,2012.91,3888.51,9,6.3,1
184,18,2012.91,3888.51,10,6.3,1
184,18,2012.91,3888.51,11,6.5,1
184,18,2012.91,3888.51,12,6.4,1
184,18,2012.91,3888.51,13,6.4,1
184,18,2012.91,3888.51,14,6.5,1
184,18,2012.91,3888.51,15,6.5,1
184,18,2012.91,3888.51,16,6.5,1
184,18,2012.91,3888.51,17,6.7,1
184,18,2012.91,3888.51,18,7.1,1
184,18,2012.91,3888.51,19,7.7,1
184,18,2012.91,3888.51,20,8,0
184,18,2012.91,3888.51,21,8,0
184,18,2012.91,3888.51,22,8.1,0
184,18,2012.91,3888.51,23,8.4,0
184,18,2012.91,3888.51,24,8.6,0
184,18,2012.91,3888.51,25,8.8,0
184,18,2012.91,3888.51,26,9.1,0
184,18,2012.91,3888.51,27,9.3,0
184,18,2012.91,3888.51,28,10.1,0
184,18,2012.91,3888.51,29,10.4,0
184,18,2012.91,3888.51,30,11,0
184,18,2012.91,3888.51,31,11,0
184,18,2012.91,3888.51,32,11.2,0
184,18,2012.91,3888.51,33,11.4,0
184,18,2012.91,3888.51,34,11.4,0
184,18,2012.91,3888.51,35,11.5,0
184,18,2012.91,3888.51,36,11.5,0
184,18,2012.91,3888.51,37,11.6,0
184,18,2012.91,3888.51,38,12,0
184,18,2012.91,3888.51,39,12.2,0
184,18,2012.91,3888.51,40,12.5,0
188,14,1633.97,2701.06,1,5.5,0
188,14,1633.97,2701.06,2,5.5,0
188,14,1633.97,2701.06,3,5.8,0
188,14,1633.97,2701.06,4,5.9,0
188,14,1633.97,2701.06,5,5.9,0
188,14,1633.97,2701.06,6,6,0
188,14,1633.97,2701.06,7,6,0
188,14,1633.97,2701.06,8,6,0
188,14,1633.97,2701.06,9,6.3,0
188,14,1633.97,2701.06,10,6.3,0
188,14,1633.97,2701.06,11,6.5,0
188,14,1633.97,2701.06,12,6.4,0
188,14,1633.97,2701.06,13,6.4,0
188,14,1633.97,2701.06,14,6.5,0
188,14,1633.97,2701.06,15,6.5,0
188,14,1633.97,2701.06,16,6.5,0
188,14,1633.97,2701.06,17,6.7,0
188,14,1633.97,2701.06,18,7.1,0
188,14,1633.97,2701.06,19,7.7,0
188,14,1633.97,2701.06,20,8,0
188,14,1633.97,2701.06,21,8,0
188,14,1633.97,2701.06,22,8.1,0
188,14,1633.97,2701.06,23,8.4,0
188,14,1633.97,2701.06,24,8.6,0
188,14,1633.97,2701.06,25,8.8,0
188,14,1633.97,2701.06,26,9.1,0
188,14,1633.97,2701.06,27,9.3,0
188,14,1633.97,2701.06,28,10.1,0
188,14,1633.97,2701.06,29,10.4,0
188,14,1633.97,2701.06,30,11,0
188,14,1633.97,2701.06,31,11,0
188,14,1633.97,2701.06,32,11.2,0
188,14,1633.97,2701.06,33,11.4,0
188,14,1633.97,2701.06,34,11.4,0
188,14,1633.97,2701.06,35,11.5,0
188,14,1633.97,2701.06,36,11.5,0
188,14,1633.97,2701.06,37,11.6,0
188,14,1633.97,2701.06,38,12,0
188,14,1633.97,2701.06,39,12.2,0
188,14,1633.97,2701.06,40,12.5,0
202,6,532.69,4944.61,1,5.5,0
202,6,532.69,4944.61,2,5.5,0
202,6,532.69,4944.61,3,5.8,0
202,6,532.69,4944.61,4,5.9,0
202,6,532.69,4944.61,5,5.9,0
202,6,532.69,4944.61,6,6,0
202,6,532.69,4944.61,7,6,0
202,6,532.69,4944.61,8,6,0
202,6,532.69,4944.61,9,6.3,0
202,6,532.69,4944.61,10,6.3,0
202,6,532.69,4944.61,11,6.5,0
202,6,532.69,4944.61,12,6.4,0
202,6,532.69,4944.61,13,6.4,0
202,6,532.69,4944.61,14,6.5,0
202,6,532.69,4944.61,15,6.5,0
202,6,532.69,4944.61,16,6.5,0
202,6,532.69,4944.61,17,6.7,0
202,6,532.69,4944.61,18,7.1,0
202,6,532.69,4944.61,19,7.7,0
202,6,532.69,4944.61,20,8,0
202,6,532.69,4944.61,21,8,0
202,6,532.69,4944.61,22,8.1,0
202,6,532.69,4944.61,23,8.4,0
202,6,532.69,4944.61,24,8.6,0
202,6,532.69,4944.61,25,8.8,0
202,6,532.69,4944.61,26,9.1,0
202,6,532.69,4944.61,27,9.3,0
202,6,532.69,4944.61,28,10.1,0
202,6,532.69,4944.61,29,10.4,0
202,6,532.69,4944.61,30,11,0
202,6,532.69,4944.61,31,11,0
202,6,532.69,4944.61,32,11.2,0
202,6,532.69,4944.61,33,11.4,0
202,6,532.69,4944.61,34,11.4,0
202,6,532.69,4944.61,35,11.5,0
202,6,532.69,4944.61,36,11.5,0
202,6,532.69,4944.61,37,11.6,0
202,6,532.69,4944.61,38,12,0
202,6,532.69,4944.61,39,12.2,0
202,6,532.69,4944.61,40,12.5,0
213,39,2263.89,3754.41,1,5.5,1
213,39,2263.89,3754.41,2,5.5,1
213,39,2263.89,3754.41,3,5.8,1
213,39,2263.89,3754.41,4,5.9,1
213,39,2263.89,3754.41,5,5.9,1
213,39,2263.89,3754.41,6,6,1
213,39,2263.89,3754.41,7,6,1
213,39,2263.89,3754.41,8,6,1
213,39,2263.89,3754.41,9,6.3,1
213,39,2263.89,3754.41,10,6.3,1
213,39,2263.89,3754.41,11,6.5,1
213,39,2263.89,3754.41,12,6.4,1
213,39,2263.89,3754.41,13,6.4,1
213,39,2263.89,3754.41,14,6.5,1
213,39,2263.89,3754.41,15,6.5,1
213,39,2263.89,3754.41,16,6.5,1
213,39,2263.89,3754.41,17,6.7,1
213,39,2263.89,3754.41,18,7.1,1
213,39,2263.89,3754.41,19,7.7,1
213,39,2263.89,3754.41,20,8,1
213,39,2263.89,3754.41,21,8,1
213,39,2263.89,3754.41,22,8.1,1
213,39,2263.89,3754.41,23,8.4,1
213,39,2263.89,3754.41,24,8.6,1
213,39,2263.89,3754.41,25,8.8,1
213,39,2263.89,3754.41,26,9.1,1
213,39,2263.89,3754.41,27,9.3,1
213,39,2263.89,3754.41,28,10.1,0
213,39,2263.89,3754.41,29,10.4,0
213,39,2263.89,3754.41,30,11,0
213,39,2263.89,3754.41,31,11,0
213,39,2263.89,3754.41,32,11.2,0
213,39,2263.89,3754.41,33,11.4,0
213,39,2263.89,3754.41,34,11.4,0
213,39,2263.89,3754.41,35,11.5,0
213,39,2263.89,3754.41,36,11.5,0
213,39,2263.89,3754.41,37,11.6,0
213,39,2263.89,3754.41,38,12,0
213,39,2263.89,3754.41,39,12.2,0
213,39,2263.89,3754.41,40,12.5,0
228,8,1549,3396.02,1,5.5,0
228,8,1549,3396.02,2,5.5,0
228,8,1549,3396.02,3,5.8,0
228,8,1549,3396.02,4,5.9,0
228,8,1549,3396.02,5,5.9,0
228,8,1549,3396.02,6,6,0
228,8,1549,3396.02,7,6,0
228,8,1549,3396.02,8,6,0
228,8,1549,3396.02,9,6.3,0
228,8,1549,3396.02,10,6.3,0
228,8,1549,3396.02,11,6.5,0
228,8,1549,3396.02,12,6.4,0
228,8,1549,3396.02,13,6.4,0
228,8,1549,3396.02,14,6.5,0
228,8,1549,3396.02,15,6.5,0
228,8,1549,3396.02,16,6.5,0
228,8,1549,3396.02,17,6.7,0
228,8,1549,3396.02,18,7.1,0
228,8,1549,3396.02,19,7.7,0
228,8,1549,3396.02,20,8,0
228,8,1549,3396.02,21,8,0
228,8,1549,3396.02,22,8.1,0
228,8,1549,3396.02,23,8.4,0
228,8,1549,3396.02,24,8.6,0
228,8,1549,3396.02,25,8.8,0
228,8,1549,3396.02,26,9.1,0
228,8,1549,3396.02,27,9.3,0
228,8,1549,3396.02,28,10.1,0
228,8,1549,3396.02,29,10.4,0
228,8,1549,3396.02,30,11,0
228,8,1549,3396.02,31,11,0
228,8,1549,3396.02,32,11.2,0
228,8,1549,3396.02,33,11.4,0
228,8,1549,3396.02,34,11.4,0
228,8,1549,3396.02,35,11.5,0
228,8,1549,3396.02,36,11.5,0
228,8,1549,3396.02,37,11.6,0
228,8,1549,3396.02,38,12,0
228,8,1549,3396.02,39,12.2,0
228,8,1549,3396.02,40,12.5,0
233,12,1477.56,3955.63,1,5.5,0
233,12,1477.56,3955.63,2,5.5,0
233,12,1477.56,3955.63,3,5.8,0
233,12,1477.56,3955.63,4,5.9,0
233,12,1477.56,3955.63,5,5.9,0
233,12,1477.56,3955.63,6,6,0
233,12,1477.56,3955.63,7,6,0
233,12,1477.56,3955.63,8,6,0
233,12,1477.56,3955.63,9,6.3,0
233,12,1477.56,3955.63,10,6.3,0
233,12,1477.56,3955.63,11,6.5,0
233,12,1477.56,3955.63,12,6.4,0
233,12,1477.56,3955.63,13,6.4,0
233,12,1477.56,3955.63,14,6.5,0
233,12,1477.56,3955.63,15,6.5,0
233,12,1477.56,3955.63,16,6.5,0
233,12,1477.56,3955.63,17,6.7,0
233,12,1477.56,3955.63,18,7.1,0
233,12,1477.56,3955.63,19,7.7,0
233,12,1477.56,3955.63,20,8,0
233,12,1477.56,3955.63,21,8,0
233,12,1477.56,3955.63,22,8.1,0
233,12,1477.56,3955.63,23,8.4,0
233,12,1477.56,3955.63,24,8.6,0
233,12,1477.56,3955.63,25,8.8,0
233,12,1477.56,3955.63,26,9.1,0
233,12,1477.56,3955.63,27,9.3,0
233,12,1477.56,3955.63,28,10.1,0
233,12,1477.56,3955.63,29,10.4,0
233,12,1477.56,3955.63,30,11,0
233,12,1477.56,3955.63,31,11,0
233,12,1477.56,3955.63,32,11.2,0
233,12,1477.56,3955.63,33,11.4,0
233,12,1477.56,3955.63,34,11.4,0
233,12,1477.56,3955.63,35,11.5,0
233,12,1477.56,3955.63,36,11.5,0
233,12,1477.56,3955.63,37,11.6,0
233,12,1477.56,3955.63,38,12,0
233,12,1477.56,3955.63,39,12.2,0
233,12,1477.56,3955.63,40,12.5,0
242,12,1191.33,3098.73,1,5.5,0
242,12,1191.33,3098.73,2,5.5,0
242,12,1191.33,3098.73,3,5.8,0
242,12,1191.33,3098.73,4,5.9,0
242,12,1191.33,3098.73,5,5.9,0
242,12,1191.33,3098.73,6,6,0
242,12,1191.33,3098.73,7,6,0
242,12,1191.33,3098.73,8,6,0
242,12,1191.33,3098.73,9,6.3,0
242,12,1191.33,3098.73,10,6.3,0
242,12,1191.33,3098.73,11,6.5,0
242,12,1191.33,3098.73,12,6.4,0
242,12,1191.33,3098.73,13,6.4,0
242,12,1191.33,3098.73,14,6.5,0
242,12,1191.33,3098.73,15,6.5,0
242,12,1191.33,3098.73,16,6.5,0
